work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
10.06,Panele podłogowe/winylowe (z podkładem i folią) - prosty pływająco,m2,finishing,PANEL_LAMINOWANY,Panele podłogowe laminowane Egger AC4 8mm,m2,1.05,budget,5,"Panele laminowane ukladane plywajaco prosto zuzywaja ~1.05 m2/m2 z uwzglednieniem ~5% docinki; pokrycie podlogi pakietu budget.","Ламинат при плавающей прямой укладке расходует ~1.05 м2/м2 с учётом ~5% подрезки; напольное покрытие пакета budget.",retail,Lista Materiały pakiety - Podłoga (Egger),https://bel-pol.pl/panele-podlogowe/egger,"pozycja Laminat Egger, uklad prosty +5% docinka"
10.06,Panele podłogowe/winylowe (z podkładem i folią) - prosty pływająco,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton klasa 33 4mm,m2,1.05,"norm,lux",5,"Wariant norm/lux; panele winylowe SPC ukladane plywajaco prosto ~1.05 m2/m2 (+5% docinka); wariant winylowy plywajacy.","Вариант norm/lux; виниловые SPC-панели при плавающей прямой укладке ~1.05 м2/м2 (+5% подрезка); плавающий виниловый вариант.",retail,Lista Materiały pakiety - Podłoga (Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl Arbiton, uklad prosty +5% docinka"
10.06,Panele podłogowe/winylowe (z podkładem i folią) - prosty pływająco,m2,finishing,PODKLAD_PODLOGOWY,Podkład podłogowy Arbiton Multiprotec 2mm,m2,1.05,"budget,norm",0,"Podklad pod panele plywajace ~1.05 m2/m2 (na styk z zapasem); element skladowy pakietu z podkladem i folia.","Подложка под плавающие панели ~1.05 м2/м2 (встык с запасом); составной элемент пакета с подложкой и плёнкой.",retail,Lista Materiały pakiety - Podłoga (Podkład Arbiton),https://bel-pol.pl/podklad/arbiton,"pozycja Podkład Arbiton Multiprotec"
10.06,Panele podłogowe/winylowe (z podkładem i folią) - prosty pływająco,m2,finishing,PODKLAD_PODLOGOWY,Podkład podłogowy Arbiton Multiprotec LVT 1.4mm,m2,1.05,lux,0,"Wariant lux; podklad Arbiton LVT pod winyl klik ~1.05 m2/m2; skladnik pakietu z podkladem.","Вариант lux; подложка Arbiton LVT под винил-клик ~1.05 м2/м2; компонент пакета с подложкой.",retail,Lista Materiały pakiety - Podłoga (Podkład LVT),https://bel-pol.pl/podklad-pod-panele/arbiton,"pozycja Podkład Multiprotec LVT"
10.06,Panele podłogowe/winylowe (z podkładem i folią) - prosty pływająco,m2,finishing,FOLIA_PAROIZOLACYJNA,Folia paroizolacyjna PE 0.2mm,m2,1.05,"budget,norm,lux",5,"Folia paroizolacyjna pod podklad na podlozu mineralnym ~1.05 m2/m2 (zaklad +5%); skladnik pakietu z folia.","Пароизоляционная плёнка под подложку на минеральном основании ~1.05 м2/м2 (нахлёст +5%); компонент пакета с плёнкой.",expert,Praktyka wykonawcza (paroizolacja pod panele),,"zalozenie ~1.05 m2/m2 z zakladem; folia PE 0.2 mm"
10.07,Panele podłogowe/winylowe (z podkładem i folią) - jodełka pływająco,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton jodełka 5mm,m2,1.10,"norm,lux",10,"Panele winylowe jodelka plywajaco zuzywaja ~1.10 m2/m2 (docinka jodelki ~10% > uklad prosty); pokrycie jodelkowe.","Виниловые панели ёлочкой плавающе расходуют ~1.10 м2/м2 (подрезка ёлочки ~10% > прямая укладка); ёлочное покрытие.",retail,Lista Materiały pakiety - Podłoga (Winyl jodelka Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl jodelka Arbiton, +10% docinka"
10.07,Panele podłogowe/winylowe (z podkładem i folią) - jodełka pływająco,m2,finishing,PANEL_LAMINOWANY,Panele podłogowe laminowane Egger AC4 8mm,m2,1.10,budget,10,"Wariant budget (fallback do tanszego pokrycia); panele laminowane w ukladzie jodelkowym ~1.10 m2/m2 (+10% docinka).","Вариант budget (откат на более дешёвое покрытие); ламинат в ёлочной укладке ~1.10 м2/м2 (+10% подрезка).",retail,Lista Materiały pakiety - Podłoga (Egger),https://bel-pol.pl/panele-podlogowe/egger,"pozycja Laminat Egger, uklad jodelka +10% docinka"
10.07,Panele podłogowe/winylowe (z podkładem i folią) - jodełka pływająco,m2,finishing,PODKLAD_PODLOGOWY,Podkład podłogowy Arbiton Multiprotec LVT 1.4mm,m2,1.05,"norm,lux",0,"Podklad Arbiton LVT pod winyl jodelka ~1.05 m2/m2; skladnik pakietu z podkladem.","Подложка Arbiton LVT под винил ёлочкой ~1.05 м2/м2; компонент пакета с подложкой.",retail,Lista Materiały pakiety - Podłoga (Podkład LVT),https://bel-pol.pl/podklad-pod-panele/arbiton,"pozycja Podkład Multiprotec LVT"
10.07,Panele podłogowe/winylowe (z podkładem i folią) - jodełka pływająco,m2,finishing,PODKLAD_PODLOGOWY,Podkład podłogowy Arbiton Multiprotec 2mm,m2,1.05,budget,0,"Wariant budget (fallback); podklad Arbiton Multiprotec pod pokrycie jodelka ~1.05 m2/m2.","Вариант budget (откат); подложка Arbiton Multiprotec под ёлочное покрытие ~1.05 м2/м2.",retail,Lista Materiały pakiety - Podłoga (Podkład Arbiton),https://bel-pol.pl/podklad/arbiton,"pozycja Podkład Arbiton Multiprotec"
10.07,Panele podłogowe/winylowe (z podkładem i folią) - jodełka pływająco,m2,finishing,FOLIA_PAROIZOLACYJNA,Folia paroizolacyjna PE 0.2mm,m2,1.05,"budget,norm,lux",5,"Folia paroizolacyjna pod podklad ~1.05 m2/m2 (zaklad +5%); skladnik pakietu z folia dla ukladu jodelka.","Пароизоляционная плёнка под подложку ~1.05 м2/м2 (нахлёст +5%); компонент пакета с плёнкой для ёлочной укладки.",expert,Praktyka wykonawcza (paroizolacja pod panele),,"zalozenie ~1.05 m2/m2 z zakladem; folia PE 0.2 mm"
10.08,Panele winylowe - na klej prosty,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Afirmax klasa 32 4mm,m2,1.05,budget,5,"Panele winylowe klejone prosto zuzywaja ~1.05 m2/m2 (+5% docinka); pokrycie winylowe budget klejone na klej.","Виниловые панели на клей прямо расходуют ~1.05 м2/м2 (+5% подрезка); виниловое покрытие budget на клей.",retail,Lista Materiały pakiety - Podłoga (Winyl Afirmax),https://bel-pol.pl/podloga-winylowa/afirmax,"pozycja Winyl Afirmax, uklad prosty +5% docinka"
10.08,Panele winylowe - na klej prosty,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton klasa 33 4mm,m2,1.05,"norm,lux",5,"Wariant norm/lux; panele winylowe SPC Arbiton klejone prosto ~1.05 m2/m2 (+5% docinka).","Вариант norm/lux; виниловые SPC-панели Arbiton на клей прямо ~1.05 м2/м2 (+5% подрезка).",retail,Lista Materiały pakiety - Podłoga (Winyl Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl Arbiton, uklad prosty +5% docinka"
10.08,Panele winylowe - na klej prosty,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Bostik Parkietiaki (Tarbicol) 20kg,kg,1.10,budget,0,"Klejenie winylu prosto zuzywa ~1.1 kg/m2 kleju do podlog wg zakresu ~1.0-1.3 kg/m2 z karty (branch construction).","Приклеивание винила прямо расходует ~1.1 кг/м2 напольного клея по диапазону ~1.0-1.3 кг/м2 из карты (branch construction).",producer_tds,Bostik klej do podłóg — Karta techniczna,https://www.bostik.com/poland/pl/,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.08,Panele winylowe - na klej prosty,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Thomsit K 188 E 12kg,kg,1.10,"norm,lux",0,"Wariant norm/lux; klejenie winylu prosto ~1.1 kg/m2 klejem dyspersyjnym Thomsit K 188 E dla LVT.","Вариант norm/lux; приклеивание винила прямо ~1.1 кг/м2 дисперсионным клеем Thomsit K 188 E для LVT.",producer_tds,Thomsit K 188 E — Karta techniczna,https://www.thomsit.pl/pl/produkty.html,"sekcja Zuzycie (packa zebata A2)"
10.09,Panele winylowe - na klej jodełka,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton jodełka 5mm,m2,1.10,"norm,lux",10,"Panele winylowe klejone jodelka zuzywaja ~1.10 m2/m2 (+10% docinka jodelki); pokrycie jodelkowe klejone.","Виниловые панели на клей ёлочкой расходуют ~1.10 м2/м2 (+10% подрезка ёлочки); ёлочное покрытие на клей.",retail,Lista Materiały pakiety - Podłoga (Winyl jodelka Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl jodelka Arbiton, +10% docinka"
10.09,Panele winylowe - na klej jodełka,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Afirmax klasa 32 4mm,m2,1.10,budget,10,"Wariant budget (fallback); panele winylowe Afirmax klejone jodelka ~1.10 m2/m2 (+10% docinka).","Вариант budget (откат); виниловые панели Afirmax на клей ёлочкой ~1.10 м2/м2 (+10% подрезка).",retail,Lista Materiały pakiety - Podłoga (Winyl Afirmax),https://bel-pol.pl/podloga-winylowa/afirmax,"pozycja Winyl Afirmax, uklad jodelka +10% docinka"
10.09,Panele winylowe - na klej jodełka,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Thomsit K 188 E 12kg,kg,1.20,"norm,lux",0,"Klejenie winylu jodelka zuzywa ~1.2 kg/m2 kleju (wieksza dlugosc spoin niz uklad prosty); Thomsit K 188 E dla LVT.","Приклеивание винила ёлочкой расходует ~1.2 кг/м2 клея (больше длина швов, чем при прямой укладке); Thomsit K 188 E для LVT.",producer_tds,Thomsit K 188 E — Karta techniczna,https://www.thomsit.pl/pl/produkty.html,"sekcja Zuzycie (packa zebata)"
10.09,Panele winylowe - na klej jodełka,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Bostik Parkietiaki (Tarbicol) 20kg,kg,1.20,budget,0,"Wariant budget (fallback); klejenie winylu jodelka ~1.2 kg/m2 klejem Bostik do podlog.","Вариант budget (откат); приклеивание винила ёлочкой ~1.2 кг/м2 клеем Bostik для полов.",producer_tds,Bostik klej do podłóg — Karta techniczna,https://www.bostik.com/poland/pl/,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.10,Deska warstwowa - na klej prosty,m2,finishing,DESKA_WARSTWOWA,Deska warstwowa Barlinek Jodła Klasyczna 14mm,m2,1.07,lux,7,"Deska warstwowa klejona prosto zuzywa ~1.07 m2/m2 (+7% docinka deski dlugiej); pokrycie lux uklad prosty.","Многослойная доска на клей прямо расходует ~1.07 м2/м2 (+7% подрезка длинной доски); покрытие lux прямая укладка.",retail,Lista Materiały pakiety - Podłoga (Deska prosta Barlinek),https://bel-pol.pl/deska-barlinecka/barlinek,"pozycja Deska prosta Barlinek, uklad prosty +7% docinka"
10.10,Deska warstwowa - na klej prosty,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton klasa 33 4mm,m2,1.05,"budget,norm",5,"Wariant budget/norm (fallback do tanszego pokrycia twardego); pokrycie warstwowe imitujace deske ~1.05 m2/m2 (+5% docinka).","Вариант budget/norm (откат на более дешёвое твёрдое покрытие); слоистое покрытие под доску ~1.05 м2/м2 (+5% подрезка).",retail,Lista Materiały pakiety - Podłoga (Winyl Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl Arbiton, uklad prosty +5% docinka"
10.10,Deska warstwowa - na klej prosty,m2,construction,KLEJ_DO_PODLOG,Klej do parkietu Mapei Ultrabond Eco S955 1K 15kg,kg,1.20,lux,0,"Klejenie deski warstwowej prosto zuzywa ~1.2 kg/m2 kleju poliuretanowego Mapei wg zakresu ~1.0-1.3 kg/m2 z karty.","Приклеивание многослойной доски прямо расходует ~1.2 кг/м2 полиуретанового клея Mapei по диапазону ~1.0-1.3 кг/м2 из карты.",producer_tds,Mapei Ultrabond Eco S955 1K — Karta techniczna,https://www.mapei.com/pl/pl/produkty-i-rozwiazania,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.10,Deska warstwowa - na klej prosty,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Bostik Parkietiaki (Tarbicol) 20kg,kg,1.20,"budget,norm",0,"Wariant budget/norm (fallback); klejenie pokrycia twardego prosto ~1.2 kg/m2 klejem Bostik do podlog.","Вариант budget/norm (откат); приклеивание твёрдого покрытия прямо ~1.2 кг/м2 клеем Bostik для полов.",producer_tds,Bostik klej do podłóg — Karta techniczna,https://www.bostik.com/poland/pl/,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.11,Deska warstwowa - na klej jodełka,m2,finishing,DESKA_WARSTWOWA,Deska warstwowa Barlinek Jodła Francuska 14mm,m2,1.12,lux,12,"Deska warstwowa jodelka klejona zuzywa ~1.12 m2/m2 (+12% docinka jodelki francuskiej); pokrycie lux jodelkowe.","Многослойная доска ёлочкой на клей расходует ~1.12 м2/м2 (+12% подрезка французской ёлки); покрытие lux ёлочное.",retail,Lista Materiały pakiety - Podłoga (Deska jodelka Barlinek),https://bel-pol.pl/deska-barlinecka/barlinek,"pozycja Deska jodelka Barlinek, +12% docinka"
10.11,Deska warstwowa - na klej jodełka,m2,finishing,PANEL_WINYLOWY,Panele winylowe SPC Arbiton jodełka 5mm,m2,1.10,"budget,norm",10,"Wariant budget/norm (fallback); pokrycie jodelkowe winylowe imitujace deske ~1.10 m2/m2 (+10% docinka).","Вариант budget/norm (откат); ёлочное виниловое покрытие под доску ~1.10 м2/м2 (+10% подрезка).",retail,Lista Materiały pakiety - Podłoga (Winyl jodelka Arbiton),https://bel-pol.pl/panele-winylowe/arbiton,"pozycja Winyl jodelka Arbiton, +10% docinka"
10.11,Deska warstwowa - na klej jodełka,m2,construction,KLEJ_DO_PODLOG,Klej do parkietu Mapei Ultrabond Eco S955 1K 15kg,kg,1.30,lux,0,"Klejenie deski warstwowej jodelka zuzywa ~1.3 kg/m2 kleju poliuretanowego Mapei (wieksza liczba spoin) - gorna granica zakresu z karty.","Приклеивание многослойной доски ёлочкой расходует ~1.3 кг/м2 полиуретанового клея Mapei (больше швов) - верх диапазона из карты.",producer_tds,Mapei Ultrabond Eco S955 1K — Karta techniczna,https://www.mapei.com/pl/pl/produkty-i-rozwiazania,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.11,Deska warstwowa - na klej jodełka,m2,construction,KLEJ_DO_PODLOG,Klej do winylu Bostik Parkietiaki (Tarbicol) 20kg,kg,1.30,"budget,norm",0,"Wariant budget/norm (fallback); klejenie pokrycia jodelka ~1.3 kg/m2 klejem Bostik do podlog (gorna granica zakresu).","Вариант budget/norm (откат); приклеивание ёлочного покрытия ~1.3 кг/м2 клеем Bostik для полов (верх диапазона).",producer_tds,Bostik klej do podłóg — Karta techniczna,https://www.bostik.com/poland/pl/,"sekcja Zuzycie (~1.0-1.3 kg/m2)"
10.12,Zabezpieczenie zainstalowanej podłogi na czas prac,m2,construction,FOLIA_OCHRONNA,Folia ochronna malarska PE,m2,1.05,budget,5,"Zabezpieczenie gotowej podlogi zuzywa ~1.05 m2/m2 folii ochronnej PE (zaklad +5%); ochrona miekka analogicznie do 1.01.","Защита готового пола расходует ~1.05 м2/м2 защитной плёнки PE (нахлёст +5%); мягкая защита аналогично 1.01.",expert,Praktyka wykonawcza (zabezpieczenie posadzki),,"zalozenie ~1.05 m2/m2 folii; analogia do 1.01"
10.12,Zabezpieczenie zainstalowanej podłogi na czas prac,m2,construction,TEKTURA_OCHRONNA,Tektura ochronna falista,m2,1.00,"norm,lux",0,"Wariant norm/lux; twarde zabezpieczenie gotowej podlogi tektura falista ~1.0 m2/m2 (na styk) - lepsza ochrona przed uderzeniami.","Вариант norm/lux; жёсткая защита готового пола гофрокартоном ~1.0 м2/м2 (встык) - лучшая защита от ударов.",expert,Praktyka wykonawcza (zabezpieczenie posadzki),,"zalozenie ~1.0 m2/m2 tektury; analogia do 1.01"
10.12,Zabezpieczenie zainstalowanej podłogi na czas prac,m2,construction,TASMA_MALARSKA,Taśma malarska ochronna 48mm,szt,0.02,"budget,norm,lux",0,"Mocowanie folii/tektury tasma malarska ~0.02 rolki na m2 (rolka 50 m starcza na ~50 m2 obwodu/laczen); material zuzywalny.","Крепление плёнки/картона малярной лентой ~0.02 рулона на м2 (рулон 50 м хватает на ~50 м2 периметра/стыков); расходный материал.",expert,Praktyka wykonawcza (zabezpieczenie posadzki),,"zalozenie ~0.02 szt/m2; rolka 48 mm x 50 m"
10.13,Listwa dylatacyjna aluminiowa / akrylowanie,mb,construction,LISTWA_DYLATACYJNA,Listwa dylatacyjna aluminiowa L=2.7m,mb,1.05,"budget,norm,lux",5,"Listwa dylatacyjna aluminiowa liczona ~1.05 mb/mb (docinka/lacza +5%); profil techniczny na styk podlog.","Дилатационный алюминиевый профиль ~1.05 пм/пм (подрезка/стыки +5%); технический профиль на стыке полов.",retail,Lista Materiały pakiety + katalog listwy progowe,https://bel-pol.pl/listwy-progowe,"pozycja listwa dylatacyjna aluminiowa, +5% docinka"
10.13,Listwa dylatacyjna aluminiowa / akrylowanie,mb,construction,AKRYL,Akryl dekarski/malarski Soudal 300ml,l,0.02,"budget,norm",0,"Akrylowanie szczeliny przy listwie dylatacyjnej zuzywa ~0.02 l/mb (anchor Excela akryl 20 ml/mb = 0.02 l); Soudal Akryl kartusz 300 ml.","Акрилование шва у дилатационного профиля расходует ~0.02 л/пм (якорь Excel акрил 20 мл/пм = 0.02 л); Soudal Akryl картридж 300 мл.",excel,Excel Matrix v3.0 Oferta,,"wiersz 10.13 arkusza Oferta, kolumna akryl 20 ml"
10.13,Listwa dylatacyjna aluminiowa / akrylowanie,mb,construction,AKRYL,Akryl elastyczny Mapei Mapesil AC (odp.) 310ml,l,0.02,lux,0,"Wariant lux; akrylowanie przy listwie dylatacyjnej ~0.02 l/mb (20 ml/mb) elastycznym akrylem Mapei; kartusz 310 ml.","Вариант lux; акрилование у дилатационного профиля ~0.02 л/пм (20 мл/пм) эластичным акрилом Mapei; картридж 310 мл.",excel,Excel Matrix v3.0 Oferta,,"wiersz 10.13 arkusza Oferta, kolumna akryl 20 ml"
10.14,Listwa dylatacyjna przy wejściu z docięciem,szt,construction,LISTWA_DYLATACYJNA,Listwa progowa aluminiowa z docięciem szt,szt,1.00,"budget,norm,lux",0,"Listwa progowa przy wejsciu z docieciem na wymiar to 1.0 szt na komplet wejscia (jeden odcinek profilu).","Порожный профиль у входа с подрезкой по размеру - 1.0 шт на комплект входа (один отрезок профиля).",retail,Lista Materiały pakiety + katalog listwy progowe,https://bel-pol.pl/listwy-progowe,"pozycja listwa progowa aluminiowa, 1 szt/wejscie"
10.15,Listwa przypodłogowa MDF/styrodur/PCV na klej,mb,finishing,LISTWA_PRZYPODLOGOWA,Listwa przypodłogowa MDF Salag 80mm 2.4m,mb,1.05,budget,5,"Listwa przypodlogowa MDF/styrodur liczona ~1.05 mb/mb (docinka narozy +5%); profil wykonczeniowy pakietu budget.","Плинтус MDF/стиродур ~1.05 пм/пм (подрезка углов +5%); отделочный профиль пакета budget.",retail,Lista Materiały pakiety - Listwy przypodłogowe (Salag),"https://bel-pol.pl/listwy-przypodlogowe/salag/listwa-przypodlogowa-bravo-80-mm-kaszmir-2,4m-br81f4,p24745,14.html","pozycja Listwa przypodłogowa Salag, +5% docinka narozy"
10.15,Listwa przypodłogowa MDF/styrodur/PCV na klej,mb,finishing,LISTWA_PRZYPODLOGOWA,Listwa przypodłogowa styrodur VOX Espumo 2.4m,mb,1.05,"norm,lux",5,"Wariant norm/lux; listwa przypodlogowa styrodur VOX Espumo ~1.05 mb/mb (+5% docinka narozy).","Вариант norm/lux; плинтус стиродур VOX Espumo ~1.05 пм/пм (+5% подрезка углов).",retail,Lista Materiały pakiety - Listwy przypodłogowe (VOX),"https://bel-pol.pl/listwy-przypodlogowe/vox/listwa-espumo-201-esp201-biala-2,4-m-201-esp201-2.4,p18166,14.html","pozycja Listwa przypodłogowa VOX Espumo, +5% docinka"
10.15,Listwa przypodłogowa MDF/styrodur/PCV na klej,mb,construction,KLEJ_MONTAZOWY,Klej montażowy do listew Soudal Mamut/Fix All 290ml,l,0.05,"budget,norm,lux",0,"Klejenie listwy przypodlogowej zuzywa ~0.05 l/mb kleju montazowego (anchor Excela klej 50 ml/mb = 0.05 l); Soudal Mamut kartusz 290 ml.","Приклеивание плинтуса расходует ~0.05 л/пм монтажного клея (якорь Excel клей 50 мл/пм = 0.05 л); Soudal Mamut картридж 290 мл.",excel,Excel Matrix v3.0 Oferta,,"wiersz 10.15 arkusza Oferta, kolumna klej 50 ml"
10.15,Listwa przypodłogowa MDF/styrodur/PCV na klej,mb,construction,AKRYL,Akryl dekarski/malarski Soudal 300ml,l,0.02,"budget,norm,lux",0,"Akrylowanie gornej krawedzi listwy przypodlogowej ~0.02 l/mb (anchor Excela akryl 20 ml/mb = 0.02 l); Soudal Akryl kartusz 300 ml.","Акрилование верхней кромки плинтуса ~0.02 л/пм (якорь Excel акрил 20 мл/пм = 0.02 л); Soudal Akryl картридж 300 мл.",excel,Excel Matrix v3.0 Oferta,,"wiersz 10.15 arkusza Oferta, kolumna akryl 20 ml"
