work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
5.04,Kanał podtynkowy kablowy w ścianie z żelbetu,mb,construction,ZAPRAWA_MONTAZOWA,Zaprawa montażowa szybkowiążąca 25kg,kg,1.30,"budget,norm,lux",0,"Zatynkowanie bruzdy w żelbecie zużywa ~1.3 kg zaprawy/mb - bruzda głębsza i twardsza niż w bloczkach, większe zużycie.","Заделка штробы в железобетоне расходует ~1.3 кг раствора/пм - штроба глубже и твёрже, чем в блоках, больший расход.",producer_tds,Atlas zaprawa montazowa — Karta produktu,https://www.atlas.com.pl,"karta zaprawa montazowa, zuzycie ~1.3 kg/mb bruzdy w zelbecie"
5.04,Kanał podtynkowy kablowy w ścianie z żelbetu,mb,construction,TARCZA_TNACA,Tarcza do bruzdownicy diamentowa fi125,szt,0.03,"budget,norm,lux",0,"Cięcie bruzdy w żelbecie zużywa tarczę diamentową szybciej niż w bloczkach - ~0.03 szt/mb (twarde kruszywo, większe zużycie).","Резка штробы в железобетоне изнашивает алмазный диск быстрее, чем в блоках - ~0.03 шт/пм (твёрдый заполнитель, больший износ).",expert,Zalozenie eksperckie (zuzycie tarczy w zelbecie),,"zalozenie eksperckie ~0.03 tarczy/mb bruzdy w zelbecie"
5.08,Montaż maty grzewczej elektrycznej na podłogę,m2,construction,KLEJ_SAMOPOZIOMUJACY,Klej samopoziomujący cienkowarstwowy do mat grzewczych 25kg,l,2.00,"budget,norm,lux",0,"Mata grzewcza to element (fixture), lecz jej montaż zatapia matę w cienkiej warstwie kleju/masy ~2 l zaczynu na m2 podłogi wg karty producenta.","Нагревательный мат - это элемент (fixture), но его монтаж утапливает мат в тонком слое клея/массы ~2 л замеса на м2 пола по карте производителя.",producer_tds,Atlas klej/masa do mat grzewczych — Karta produktu,https://www.atlas.com.pl,"karta klej do mat grzewczych, sekcja zuzycie cienka warstwa ~2 l/m2"
5.09,Montaż maty grzewczej elektrycznej do ściany,m2,construction,KLEJ_SAMOPOZIOMUJACY,Klej samopoziomujący cienkowarstwowy do mat grzewczych 25kg,l,2.20,"budget,norm,lux",0,"Montaż maty na ścianie zatapia matę w cienkiej warstwie kleju ~2.2 l/m2 - nieco więcej niż na podłodze z uwagi na pionową aplikację.","Монтаж мата на стене утапливает мат в тонком слое клея ~2.2 л/м2 - чуть больше, чем на полу, из-за вертикального нанесения.",producer_tds,Atlas klej/masa do mat grzewczych — Karta produktu,https://www.atlas.com.pl,"karta klej do mat grzewczych, sekcja zuzycie ~2.2 l/m2 na pionie"
5.10,Montaż sterownika maty oraz doprowadzenie zasilania,kpl,construction,KABEL_ELEKTRYCZNY,Przewód YDYp 3x2.5 750V,mb,3.00,"budget,norm,lux",0,"Doprowadzenie zasilania do sterownika maty zużywa ~3 mb przewodu YDYp 3x2.5 od skrzynki do puszki sterownika (założenie eksperckie).","Подвод питания к регулятору мата расходует ~3 пм кабеля YDYp 3x2.5 от щитка до подрозетника регулятора (экспертное допущение).",expert,Zalozenie eksperckie (zasilanie sterownika maty),,"zalozenie eksperckie ~3 mb/kpl przewodu do sterownika"
5.10,Montaż sterownika maty oraz doprowadzenie zasilania,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"budget,norm,lux",0,"Sterownik maty osadzany w pogłębionej puszce podtynkowej - 1 szt puszki na komplet dla zmieszczenia termostatu i połączeń.","Регулятор мата монтируется в углублённом подрозетнике - 1 шт на комплект для размещения термостата и соединений.",retail,Elektro-Plast puszki podtynkowe,https://www.elektro-plast.eu/,"katalog puszka poglebiana fi60, 1 szt/kpl pod termostat"
5.11,Likwidacja punktu elektrycznego,kpl,construction,GIPS_SZYBKOWIAZACY,Gips szybkowiążący do osadzeń 5kg,kg,0.30,"budget,norm,lux",0,"Likwidacja punktu zaślepia puszkę i zatynkowuje otwór - ~0.3 kg gipsu szybkowiążącego na komplet (założenie eksperckie).","Ликвидация точки закрывает подрозетник и заделывает отверстие - ~0.3 кг быстротвердеющего гипса на комплект (экспертное допущение).",expert,Zalozenie eksperckie (zatynkowanie zlikwidowanego punktu),,"zalozenie eksperckie ~0.3 kg/kpl gipsu na zaslepienie"
5.12,Gniazdo 220v - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Gniazdo 220V w bloczkach/GK - anchor Excela: 1.0 szt puszki podtynkowej na komplet do osadzenia gniazda, wariant budżetowy.","Розетка 220В в блоках/ГК - якорь Excel: 1.0 шт подрозетника на комплект для посадки розетки, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.12 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.12,Gniazdo 220v - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki na komplet - puszka pogłębiana pod nowoczesny osprzęt gniazda 220V.","Вариант norm/lux; якорь Excel 1.0 шт подрозетника на комплект - углублённый подрозетник под современную фурнитуру розетки 220В.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.12 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.12,Gniazdo 220v - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,GIPS_SZYBKOWIAZACY,Gips szybkowiążący do osadzeń 5kg,kg,0.25,"budget,norm,lux",0,"Osadzenie puszki w bloczkach/GK zużywa ~0.25 kg gipsu szybkowiążącego na komplet do zamocowania puszki.","Посадка подрозетника в блоках/ГК расходует ~0.25 кг быстротвердеющего гипса на комплект для фиксации.",producer_tds,Knauf gips szybkowiążący — Karta produktu,https://knauf.com/de-DE/p/produkt/rotband-10286_0010,"karta gips montazowy, ~0.25 kg/kpl na osadzenie puszki"
5.13,Gniazdo 220v - nowe lub relokacja w ścianie z żelbetu,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Gniazdo 220V w żelbecie - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Розетка 220В в железобетоне - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.13 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.13,Gniazdo 220v - nowe lub relokacja w ścianie z żelbetu,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet do gniazda 220V w żelbecie.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект для розетки 220В в железобетоне.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.13 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.13,Gniazdo 220v - nowe lub relokacja w ścianie z żelbetu,kpl,construction,ZAPRAWA_MONTAZOWA,Zaprawa montażowa szybkowiążąca 25kg,kg,0.35,"budget,norm,lux",0,"Osadzenie puszki w żelbecie wymaga twardszej zaprawy montażowej ~0.35 kg/kpl (głębsze wykucie w betonie).","Посадка подрозетника в железобетоне требует более твёрдого монтажного раствора ~0.35 кг/компл (глубже выборка в бетоне).",producer_tds,Atlas zaprawa montazowa — Karta produktu,https://www.atlas.com.pl,"karta zaprawa montazowa, ~0.35 kg/kpl na osadzenie w zelbecie"
5.14,Łącznik pojedynczy - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Łącznik pojedynczy w bloczkach/GK - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Одинарный выключатель в блоках/ГК - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.14 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.14,Łącznik pojedynczy - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet dla łącznika pojedynczego.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект для одинарного выключателя.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.14 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.14,Łącznik pojedynczy - nowe lub relokacja w ścianie z bloczków lub GK,kpl,construction,GIPS_SZYBKOWIAZACY,Gips szybkowiążący do osadzeń 5kg,kg,0.25,"budget,norm,lux",0,"Osadzenie puszki łącznika w bloczkach/GK zużywa ~0.25 kg gipsu szybkowiążącego na komplet.","Посадка подрозетника выключателя в блоках/ГК расходует ~0.25 кг быстротвердеющего гипса на комплект.",producer_tds,Knauf gips szybkowiążący — Karta produktu,https://knauf.com/de-DE/p/produkt/rotband-10286_0010,"karta gips montazowy, ~0.25 kg/kpl na osadzenie puszki"
5.15,Łącznik pojedynczy - nowe lub relokacja w ścianie z żelbetu,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Łącznik pojedynczy w żelbecie - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Одинарный выключатель в железобетоне - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.15 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.15,Łącznik pojedynczy - nowe lub relokacja w ścianie z żelbetu,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet dla łącznika w żelbecie.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект для выключателя в железобетоне.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.15 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.15,Łącznik pojedynczy - nowe lub relokacja w ścianie z żelbetu,kpl,construction,ZAPRAWA_MONTAZOWA,Zaprawa montażowa szybkowiążąca 25kg,kg,0.35,"budget,norm,lux",0,"Osadzenie puszki łącznika w żelbecie zużywa ~0.35 kg zaprawy montażowej/kpl (twarde podłoże betonowe).","Посадка подрозетника выключателя в железобетоне расходует ~0.35 кг монтажного раствора/компл (твёрдое бетонное основание).",producer_tds,Atlas zaprawa montazowa — Karta produktu,https://www.atlas.com.pl,"karta zaprawa montazowa, ~0.35 kg/kpl na osadzenie w zelbecie"
5.16,Łącznik schodowy lub krzyżowy - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Łącznik schodowy/krzyżowy - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Проходной/перекрёстный выключатель - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.16 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.16,Łącznik schodowy lub krzyżowy - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet dla łącznika schodowego/krzyżowego.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект для проходного/перекрёстного выключателя.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.16 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.16,Łącznik schodowy lub krzyżowy - nowe lub relokacja,kpl,construction,KABEL_ELEKTRYCZNY,Przewód YDYp 3x1.5 750V,mb,1.50,"budget,norm,lux",0,"Łącznik schodowy/krzyżowy wymaga dodatkowej żyły sterującej - ~1.5 mb przewodu YDYp 3x1.5 na połączenie między łącznikami (założenie eksperckie).","Проходной/перекрёстный выключатель требует доп. управляющей жилы - ~1.5 пм кабеля YDYp 3x1.5 на связь между выключателями (экспертное допущение).",expert,Zalozenie eksperckie (polaczenie lacznikow schodowych),,"zalozenie eksperckie ~1.5 mb/kpl przewodu miedzy lacznikami"
5.17,Łącznik Master - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Łącznik Master - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Выключатель Master - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.17 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.17,Łącznik Master - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet dla łącznika Master z rozbudowanym osprzętem.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект для выключателя Master с развитой фурнитурой.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.17 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.17,Łącznik Master - nowe lub relokacja,kpl,construction,GIPS_SZYBKOWIAZACY,Gips szybkowiążący do osadzeń 5kg,kg,0.25,"budget,norm,lux",0,"Osadzenie puszki łącznika Master zużywa ~0.25 kg gipsu szybkowiążącego na komplet.","Посадка подрозетника выключателя Master расходует ~0.25 кг быстротвердеющего гипса на комплект.",producer_tds,Knauf gips szybkowiążący — Karta produktu,https://knauf.com/de-DE/p/produkt/rotband-10286_0010,"karta gips montazowy, ~0.25 kg/kpl na osadzenie puszki"
5.18,Czujnik lub sterownik - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Czujnik/sterownik - anchor Excela: 1.0 szt puszki podtynkowej na komplet; czujnik jest elementem (fixture), puszka to zużywalny osprzęt montażu.","Датчик/контроллер - якорь Excel: 1.0 шт подрозетника на комплект; датчик - это элемент (fixture), подрозетник - расходная фурнитура монтажа.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.18 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.18,Czujnik lub sterownik - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet - mieści moduł czujnika/sterownika i połączenia.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект - вмещает модуль датчика/контроллера и соединения.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.18 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.18,Czujnik lub sterownik - nowe lub relokacja,kpl,construction,GIPS_SZYBKOWIAZACY,Gips szybkowiążący do osadzeń 5kg,kg,0.25,"budget,norm,lux",0,"Osadzenie puszki czujnika/sterownika zużywa ~0.25 kg gipsu szybkowiążącego na komplet.","Посадка подрозетника датчика/контроллера расходует ~0.25 кг быстротвердеющего гипса на комплект.",producer_tds,Knauf gips szybkowiążący — Karta produktu,https://knauf.com/de-DE/p/produkt/rotband-10286_0010,"karta gips montazowy, ~0.25 kg/kpl na osadzenie puszki"
5.19,Wypusty - nowe wyprowadzenie lub relokacja kabla zasilającego istniejącego,kpl,construction,KABEL_ELEKTRYCZNY,Przewód YDYp 3x1.5 750V,mb,2.00,budget,0,"Nowe wyprowadzenie/relokacja wypustu zużywa ~2 mb przewodu YDYp 3x1.5 na komplet do przedłużenia kabla zasilającego, wariant budżetowy.","Новый вывод/релокация точки расходует ~2 пм кабеля YDYp 3x1.5 на комплект для удлинения питающего кабеля, бюджетный вариант.",expert,Zalozenie eksperckie (wyprowadzenie wypustu),,"zalozenie eksperckie ~2 mb/kpl przewodu na wypust"
5.19,Wypusty - nowe wyprowadzenie lub relokacja kabla zasilającego istniejącego,kpl,construction,KABEL_ELEKTRYCZNY,Przewód YDYp 3x2.5 750V,mb,2.00,"norm,lux",0,"Wariant norm/lux; wypust dla odbiornika mocy zużywa ~2 mb przewodu YDYp 3x2.5 na komplet.","Вариант norm/lux; вывод для силового потребителя расходует ~2 пм кабеля YDYp 3x2.5 на комплект.",expert,Zalozenie eksperckie (wyprowadzenie wypustu mocy),,"zalozenie eksperckie ~2 mb/kpl przewodu 3x2.5 na wypust"
5.19,Wypusty - nowe wyprowadzenie lub relokacja kabla zasilającego istniejącego,kpl,construction,PESZEL_RURKA,Peszel karbowany RL fi16,mb,2.00,"budget,norm,lux",0,"Wypust prowadzony w peszlu RL fi16 - ~2 mb rurki osłonowej na komplet wzdłuż trasy kabla wypustu.","Вывод ведётся в гофре RL fi16 - ~2 пм защитной трубы на комплект вдоль трассы кабеля вывода.",retail,Elektro-Plast rurki instalacyjne (Castorama),https://www.castorama.pl/s/rurka?Marka=Elektro-Plast,"katalog rurka RL fi16, ~2 mb/kpl peszla na wypust"
5.20,Gniazdo sieciowe / tv / multimedialne - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Gniazdo sieciowe/TV/multimedialne - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Сетевая/ТВ/мультимедиа розетка - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.20 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.20,Gniazdo sieciowe / tv / multimedialne - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet - mieści zapas kabla multimedialnego i moduł RJ45/koncentryk.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект - вмещает запас мультимедиа-кабеля и модуль RJ45/коаксиал.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.20 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.20,Gniazdo sieciowe / tv / multimedialne - nowe lub relokacja,kpl,construction,PESZEL_RURKA,Peszel karbowany RL fi16,mb,1.50,"budget,norm,lux",0,"Kabel multimedialny prowadzony w peszlu RL fi16 - ~1.5 mb rurki na komplet dla ochrony i ewentualnej wymiany przewodu.","Мультимедиа-кабель ведётся в гофре RL fi16 - ~1.5 пм трубы на комплект для защиты и возможной замены провода.",retail,Elektro-Plast rurki instalacyjne (Castorama),https://www.castorama.pl/s/rurka?Marka=Elektro-Plast,"katalog rurka RL fi16, ~1.5 mb/kpl peszla dla multimediow"
5.21,Gniazdo siłowe do kuchenki - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pojedyncza fi60,szt,1.00,budget,0,"Gniazdo siłowe do kuchenki - anchor Excela: 1.0 szt puszki podtynkowej na komplet, wariant budżetowy.","Силовая розетка для плиты - якорь Excel: 1.0 шт подрозетника на комплект, бюджетный вариант.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.21 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.21,Gniazdo siłowe do kuchenki - nowe lub relokacja,kpl,construction,PUSZKA_PODTYNKOWA,Puszka podtynkowa pogłębiana fi60,szt,1.00,"norm,lux",0,"Wariant norm/lux; anchor Excela 1.0 szt puszki pogłębianej na komplet - gniazdo siłowe z grubszym przewodem zasilającym.","Вариант norm/lux; якорь Excel 1.0 шт углублённого подрозетника на комплект - силовая розетка с более толстым питающим кабелем.",excel,Excel Matrix v3.0 Oferta,,"wiersz 5.21 arkusza Oferta, kolumna Puszka elektryczna 1.0 szt"
5.21,Gniazdo siłowe do kuchenki - nowe lub relokacja,kpl,construction,KABEL_ELEKTRYCZNY,Przewód YDYp 3x2.5 750V,mb,2.00,"budget,norm,lux",0,"Gniazdo siłowe kuchenki wymaga przewodu o większym przekroju - ~2 mb YDYp 3x2.5 na komplet do zasilania obwodu (założenie eksperckie).","Силовая розетка плиты требует кабеля большего сечения - ~2 пм YDYp 3x2.5 на комплект для питания цепи (экспертное допущение).",expert,Zalozenie eksperckie (zasilanie gniazda silowego),,"zalozenie eksperckie ~2 mb/kpl przewodu 3x2.5 do kuchenki"
5.22,Bruzdowanie i układanie kabli elektrycznych w tynku,szt,construction,TARCZA_TNACA,Tarcza do bruzdownicy diamentowa fi125,szt,0.02,"budget,norm,lux",0,"Bruzdowanie w tynku zużywa tarczę diamentową ~0.02 szt na bruzdę (miękki tynk, umiarkowane zużycie) - założenie eksperckie zużycia narzędzia.","Штробление в штукатурке изнашивает алмазный диск ~0.02 шт на штробу (мягкая штукатурка, умеренный износ) - экспертное допущение износа инструмента.",expert,Zalozenie eksperckie (zuzycie tarczy w tynku),,"zalozenie eksperckie ~0.02 tarczy/szt bruzdy w tynku"
