work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
9.03,Malowanie wałkiem na biało - sufity i blendy,m2,finishing,FARBA_DEKORACYJNA,Farba lateksowa premium Tikkurila Optiva 5l,l,0.17,lux,0,Wariant lux; malowanie x2 sufitu ~0.17 l/m2 farba Tikkurila Optiva o wydajnosci ~12 m2/l na warstwe.,Вариант lux; покраска x2 потолка ~0.17 л/м2 краской Tikkurila Optiva с укрывистостью ~12 м2/л на слой.,producer_tds,Tikkurila Optiva — Karta techniczna,https://www.tikkurila.pl/produkty,"sekcja Wydajnosc (~12 m2/l na warstwe)"
9.04,Malowanie wałkiem na biało - ściany,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Śnieżka Grunt 5l,l,0.10,budget,0,Gruntowanie sciany przed malowaniem zuzywa ~0.10 l/m2 farby gruntujacej wg wydajnosci ~10 m2/l (jedna warstwa podkladowa).,Грунтование стены перед покраской расходует ~0.10 л/м2 грунтующей краски по укрывистости ~10 м2/л (один подкладочный слой).,producer_tds,Śnieżka emulsja gruntująca — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe)"
9.04,Malowanie wałkiem na biało - ściany,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Dekoral Profesjonalny Grunt 5l,l,0.10,"norm,lux",0,Wariant norm/lux; gruntowanie sciany ~0.10 l/m2 gruntem Dekoral wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; грунтование стены ~0.10 л/м2 грунтом Dekoral по укрывистости ~10-12 м2/л.,producer_tds,Dekoral grunt akrylowy — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.04,Malowanie wałkiem na biało - ściany,m2,finishing,FARBA_DEKORACYJNA,Farba lateksowa biała Śnieżka Barwy Natury 5l,l,0.20,budget,0,Malowanie x2 na bialo sciany zuzywa ~0.20 l/m2 farby nawierzchniowej (dwie warstwy) wg wydajnosci ~10 m2/l na warstwe.,Покраска x2 в белый стены расходует ~0.20 л/м2 финишной краски (два слоя) по укрывистости ~10 м2/л на слой.,producer_tds,Śnieżka farba lateksowa — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe; ~0.22 l/m2 dla x2)"
9.04,Malowanie wałkiem na biało - ściany,m2,finishing,FARBA_DEKORACYJNA,Farba lateksowa Dekoral Akrylit W 5l,l,0.18,norm,0,Wariant norm; malowanie x2 sciany ~0.18 l/m2 farba Dekoral Akrylit W wg wydajnosci ~11 m2/l na warstwe.,Вариант norm; покраска x2 стены ~0.18 л/м2 краской Dekoral Akrylit W по укрывистости ~11 м2/л на слой.,producer_tds,Dekoral Akrylit W — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~11 m2/l na warstwe)"
9.04,Malowanie wałkiem na biało - ściany,m2,finishing,FARBA_DEKORACYJNA,Farba lateksowa premium Tikkurila Optiva 5l,l,0.17,lux,0,Wariant lux; malowanie x2 sciany ~0.17 l/m2 farba Tikkurila Optiva o wydajnosci ~12 m2/l na warstwe.,Вариант lux; покраска x2 стены ~0.17 л/м2 краской Tikkurila Optiva с укрывистостью ~12 м2/л на слой.,producer_tds,Tikkurila Optiva — Karta techniczna,https://www.tikkurila.pl/produkty,"sekcja Wydajnosc (~12 m2/l na warstwe)"
9.05,Malowanie wałkiem w kolorze - glify/wnęki,mb,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Śnieżka Grunt 5l,l,0.05,budget,0,Gruntowanie glifu przed malowaniem w kolorze ~0.05 l/mb farby gruntujacej (waski metraz glifu) wg wydajnosci ~10 m2/l.,Грунтование откоса перед покраской в цвет ~0.05 л/пм грунтующей краски (узкий метраж откоса) по укрывистости ~10 м2/л.,producer_tds,Śnieżka emulsja gruntująca — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l); przeliczenie na waski glif ~0.05 l/mb"
9.05,Malowanie wałkiem w kolorze - glify/wnęki,mb,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Dekoral Profesjonalny Grunt 5l,l,0.05,"norm,lux",0,Wariant norm/lux; gruntowanie glifu ~0.05 l/mb gruntem Dekoral wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; грунтование откоса ~0.05 л/пм грунтом Dekoral по укрывистости ~10-12 м2/л.,producer_tds,Dekoral grunt akrylowy — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l); przeliczenie na waski glif ~0.05 l/mb"
9.05,Malowanie wałkiem w kolorze - glify/wnęki,mb,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Śnieżka Extra Fasada/Wnętrza 5l,l,0.11,budget,0,"Malowanie w kolorze x2 glifu zuzywa ~0.11 l/mb farby barwionej (kolor wymaga dokladnego krycia, waski metraz); ~0.22 l/m2 x2 przeliczone na glif.","Покраска в цвет x2 откоса расходует ~0.11 л/пм колерованной краски (цвет требует тщательного укрытия, узкий метраж); ~0.22 л/м2 x2 в пересчёте на откос.",producer_tds,Śnieżka farba barwiona — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe; kolor ~0.22 l/m2 x2 -> ~0.11 l/mb)"
9.05,Malowanie wałkiem w kolorze - glify/wnęki,mb,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Magnat Ceramic 5l,l,0.10,"norm,lux",0,Wariant norm/lux; malowanie w kolorze x2 glifu ~0.10 l/mb farba Magnat Ceramic o dobrej sile krycia wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; покраска в цвет x2 откоса ~0.10 л/пм краской Magnat Ceramic с хорошей укрывистостью по ~10-12 м2/л.,producer_tds,Magnat Ceramic — Karta techniczna,https://www.magnat.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.06,Malowanie wałkiem w kolorze - sufity i blendy,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Śnieżka Grunt 5l,l,0.10,budget,0,Gruntowanie sufitu przed malowaniem w kolorze ~0.10 l/m2 farby gruntujacej wg wydajnosci ~10 m2/l.,Грунтование потолка перед покраской в цвет ~0.10 л/м2 грунтующей краски по укрывистости ~10 м2/л.,producer_tds,Śnieżka emulsja gruntująca — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe)"
9.06,Malowanie wałkiem w kolorze - sufity i blendy,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Dekoral Profesjonalny Grunt 5l,l,0.10,"norm,lux",0,Wariant norm/lux; gruntowanie sufitu ~0.10 l/m2 gruntem Dekoral wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; грунтование потолка ~0.10 л/м2 грунтом Dekoral по укрывистости ~10-12 м2/л.,producer_tds,Dekoral grunt akrylowy — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.06,Malowanie wałkiem w kolorze - sufity i blendy,m2,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Śnieżka Extra Fasada/Wnętrza 5l,l,0.22,budget,0,Malowanie w kolorze x2 sufitu zuzywa ~0.22 l/m2 farby barwionej (kolor wymaga pelnego krycia) wg wydajnosci ~10 m2/l na warstwe.,Покраска в цвет x2 потолка расходует ~0.22 л/м2 колерованной краски (цвет требует полного укрытия) по укрывистости ~10 м2/л на слой.,producer_tds,Śnieżka farba barwiona — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe; kolor ~0.22 l/m2 x2)"
9.06,Malowanie wałkiem w kolorze - sufity i blendy,m2,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Magnat Ceramic 5l,l,0.20,"norm,lux",0,Wariant norm/lux; malowanie w kolorze x2 sufitu ~0.20 l/m2 farba Magnat Ceramic o dobrej sile krycia wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; покраска в цвет x2 потолка ~0.20 л/м2 краской Magnat Ceramic с хорошей укрывистостью по ~10-12 м2/л.,producer_tds,Magnat Ceramic — Karta techniczna,https://www.magnat.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.07,Malowanie wałkiem w kolorze - ściany,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Śnieżka Grunt 5l,l,0.10,budget,0,Gruntowanie sciany przed malowaniem w kolorze ~0.10 l/m2 farby gruntujacej wg wydajnosci ~10 m2/l.,Грунтование стены перед покраской в цвет ~0.10 л/м2 грунтующей краски по укрывистости ~10 м2/л.,producer_tds,Śnieżka emulsja gruntująca — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe)"
9.07,Malowanie wałkiem w kolorze - ściany,m2,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Dekoral Profesjonalny Grunt 5l,l,0.10,"norm,lux",0,Wariant norm/lux; gruntowanie sciany ~0.10 l/m2 gruntem Dekoral wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; грунтование стены ~0.10 л/м2 грунтом Dekoral по укрывистости ~10-12 м2/л.,producer_tds,Dekoral grunt akrylowy — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.07,Malowanie wałkiem w kolorze - ściany,m2,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Śnieżka Extra Fasada/Wnętrza 5l,l,0.22,budget,0,Malowanie w kolorze x2 sciany zuzywa ~0.22 l/m2 farby barwionej (kolor wymaga pelnego krycia) wg wydajnosci ~10 m2/l na warstwe.,Покраска в цвет x2 стены расходует ~0.22 л/м2 колерованной краски (цвет требует полного укрытия) по укрывистости ~10 м2/л на слой.,producer_tds,Śnieżka farba barwiona — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe; kolor ~0.22 l/m2 x2)"
9.07,Malowanie wałkiem w kolorze - ściany,m2,finishing,FARBA_DEKORACYJNA_KOLOR,Farba lateksowa kolorowa Magnat Ceramic 5l,l,0.20,norm,0,Wariant norm; malowanie w kolorze x2 sciany ~0.20 l/m2 farba Magnat Ceramic o dobrej sile krycia wg wydajnosci ~10-12 m2/l.,Вариант norm; покраска в цвет x2 стены ~0.20 л/м2 краской Magnat Ceramic с хорошей укрывистостью по ~10-12 м2/л.,producer_tds,Magnat Ceramic — Karta techniczna,https://www.magnat.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.07,Malowanie wałkiem w kolorze - ściany,m2,finishing,FARBA_DEKORACYJNA,Farba lateksowa premium Tikkurila Optiva 5l,l,0.19,lux,0,Wariant lux; malowanie w kolorze x2 sciany ~0.19 l/m2 farba Tikkurila Optiva (baza barwiona) o wydajnosci ~12 m2/l na warstwe.,Вариант lux; покраска в цвет x2 стены ~0.19 л/м2 краской Tikkurila Optiva (колеруемая база) с укрывистостью ~12 м2/л на слой.,producer_tds,Tikkurila Optiva — Karta techniczna,https://www.tikkurila.pl/produkty,"sekcja Wydajnosc (~12 m2/l na warstwe; kolor nieco wyzej)"
9.08,Dopłata za więcej niż jeden kolor na 1 ścianie,kpl,construction,TASMA_MALARSKA,Taśma malarska Blue Dolphin 38mm 50m,szt,0.30,"budget,norm,lux",0,"Doplata za drugi kolor na scianie to glownie dodatkowe oddzielanie kolorow tasma malarska; ~0.3 szt (rolki) tasmy na komplet do wyznaczenia i ochrony granicy kolorow (bez dodatkowej farby).","Доплата за второй цвет на стене - это в основном дополнительное разделение цветов малярной лентой; ~0.3 шт (рулона) ленты на комплект для разметки и защиты границы цветов (без доп. краски).",expert,Zalozenie eksperckie (doplata = tylko tasma malarska),,brak lokatora - doplata obejmuje tylko dodatkowa tasme malarska ~0.3 szt/kpl
9.09,Wykończenie końca schodów (zabezpieczenie tynkowanie gruntowanie gładzie malowanie),mb,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Śnieżka Grunt 5l,l,0.10,budget,0,Wykonczenie konca schodow obejmuje gruntowanie przed gladzia i malowaniem; ~0.10 l/mb farby gruntujacej wg wydajnosci ~10 m2/l (zalozenie na waski pas krawedzi).,Отделка торца лестницы включает грунтование перед шпаклёвкой и покраской; ~0.10 л/пм грунтующей краски по укрывистости ~10 м2/л (допущение на узкую полосу кромки).,producer_tds,Śnieżka emulsja gruntująca — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l); przeliczenie na pas krawedzi ~0.10 l/mb"
9.09,Wykończenie końca schodów (zabezpieczenie tynkowanie gruntowanie gładzie malowanie),mb,construction,GRUNT_MALARSKI,Farba gruntująca podkładowa Dekoral Profesjonalny Grunt 5l,l,0.10,"norm,lux",0,Wariant norm/lux; gruntowanie konca schodow ~0.10 l/mb gruntem Dekoral wg wydajnosci ~10-12 m2/l.,Вариант norm/lux; грунтование торца лестницы ~0.10 л/пм грунтом Dekoral по укрывистости ~10-12 м2/л.,producer_tds,Dekoral grunt akrylowy — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~10-12 m2/l na warstwe)"
9.09,Wykończenie końca schodów (zabezpieczenie tynkowanie gruntowanie gładzie malowanie),mb,finishing,FARBA_DEKORACYJNA,Farba lateksowa biała Śnieżka Barwy Natury 5l,l,0.15,budget,0,"Malowanie wykonczeniowe konca schodow x2 zuzywa ~0.15 l/mb farby nawierzchniowej (waski pas krawedzi, dwie warstwy).","Финишная покраска торца лестницы x2 расходует ~0.15 л/пм финишной краски (узкая полоса кромки, два слоя).",producer_tds,Śnieżka farba lateksowa — Karta techniczna,https://www.sniezka.pl/produkty,"sekcja Wydajnosc (~10 m2/l na warstwe); przeliczenie na pas krawedzi ~0.15 l/mb"
9.09,Wykończenie końca schodów (zabezpieczenie tynkowanie gruntowanie gładzie malowanie),mb,finishing,FARBA_DEKORACYJNA,Farba lateksowa Dekoral Akrylit W 5l,l,0.14,"norm,lux",0,Wariant norm/lux; malowanie x2 konca schodow ~0.14 l/mb farba Dekoral Akrylit W wg wydajnosci ~11 m2/l na warstwe.,Вариант norm/lux; покраска x2 торца лестницы ~0.14 л/пм краской Dekoral Akrylit W по укрывистости ~11 м2/л на слой.,producer_tds,Dekoral Akrylit W — Karta techniczna,https://www.dekoral.pl/produkty,"sekcja Wydajnosc (~11 m2/l na warstwe)"
9.10,Akrylowanie narożników,mb,construction,AKRYL,Akryl dekarski/malarski Soudal 300ml,l,0.02,budget,0,"Akrylowanie narozy zuzywa ~0.02 l/mb (anchor Excela 20 ml/mb = 0.02 l/mb) elastycznego akrylu malarskiego, przemalowywalnego.","Акрилование углов расходует ~0.02 л/пм (якорь Excel 20 мл/пм = 0.02 л/пм) эластичного малярного акрила, окрашиваемого.",excel,Excel Matrix v3.0 Oferta + Soudal Akryl Karta produktu,https://www.soudal.com/pl-pl/diy/produkty/akryle,"anchor 20 ml/mb = 0.02 l/mb; karta Soudal Akryl (kartusz 0.3 l)"
9.10,Akrylowanie narożników,mb,construction,AKRYL,Akryl malarski Den Braven 310ml,l,0.02,"norm,lux",0,"Wariant norm/lux; akrylowanie narozy ~0.02 l/mb (20 ml/mb) akrylem Den Braven, przemalowywalnym pod malowanie.","Вариант norm/lux; акрилование углов ~0.02 л/пм (20 мл/пм) акрилом Den Braven, окрашиваемым под покраску.",producer_tds,Den Braven Akryl — Karta produktu,https://www.denbraven.pl/produkty,"anchor 20 ml/mb = 0.02 l/mb; karta Den Braven Akryl (kartusz ~0.31 l)"
9.11,Tynk dekoracyjny,m2,finishing,TYNK_DEKORACYJNY,Tynk dekoracyjny Magnat Style Effetto 5kg,m2,1.00,"budget,norm",0,"Tynk dekoracyjny wyceniany na m2 pokrytej powierzchni (material dekoracyjny nawierzchniowy = finishing); 1 m2 tynku na 1 m2 pracy wg karty efektu Magnat Style.","Декоративная штукатурка считается на м2 покрытой поверхности (декоративный финишный материал = finishing); 1 м2 штукатурки на 1 м2 работы по карте эффекта Magnat Style.",producer_tds,Magnat Style tynk dekoracyjny — Karta techniczna,https://www.magnat.pl/produkty,"sekcja Zuzycie/wydajnosc (przeliczenie na 1 m2 pokrytej powierzchni)"
9.11,Tynk dekoracyjny,m2,finishing,TYNK_DEKORACYJNY,Tynk dekoracyjny premium Tikkurila Taika/Optiva Effect 5kg,m2,1.00,lux,0,Wariant lux; tynk dekoracyjny Tikkurila (efekt metaliczny/strukturalny) wyceniany 1 m2/m2 pokrytej powierzchni.,Вариант lux; декоративная штукатурка Tikkurila (металлический/структурный эффект) считается 1 м2/м2 покрытой поверхности.,producer_tds,Tikkurila tynk/masa dekoracyjna — Karta techniczna,https://www.tikkurila.pl/produkty,"sekcja Zuzycie/wydajnosc (przeliczenie na 1 m2)"
9.12,Tapeta flizelinowa,m2,construction,KLEJ_DO_TAPET,Klej do tapet flizelinowych Metylan 200g,kg,0.25,"budget,norm",0,"Klejenie tapety flizelinowej zuzywa ~0.25 kg/m2 kleju (anchor Excela 0.25 kg/m2) nakladanego na sciane; klej = branza construction (przygotowawcza).","Оклейка флизелиновых обоев расходует ~0.25 кг/м2 клея (якорь Excel 0.25 кг/м2), наносимого на стену; клей = branża construction (подготовительная).",excel,Excel Matrix v3.0 Oferta + Metylan Karta produktu,https://www.metylan.pl/produkty,"anchor 0.25 kg/m2; karta Metylan klej do flizeliny"
9.12,Tapeta flizelinowa,m2,construction,KLEJ_DO_TAPET,Klej do tapet ciężkich winylowych Metylan Vinyl 300g,kg,0.25,lux,0,Wariant lux; klejenie tapety flizelinowej ~0.25 kg/m2 wzmocnionym klejem Metylan Vinyl (fallback z pakietu norm - praca wymaga kleju do tapet).,Вариант lux; оклейка флизелиновых обоев ~0.25 кг/м2 усиленным клеем Metylan Vinyl (fallback из пакета norm - работа требует клея для обоев).,producer_tds,Metylan klej do tapet — Karta produktu,https://www.metylan.pl/produkty,"karta Metylan Vinyl; zuzycie ~0.25 kg/m2 dla flizeliny"
9.12,Tapeta flizelinowa,m2,finishing,TAPETA_FLIZELINOWA,Tapeta flizelinowa dekoracyjna,m2,1.05,"budget,norm,lux",5,"Tapeta flizelinowa (material dekoracyjny nawierzchniowy = finishing) wyceniana 1 m2/m2 + ~5% na dopasowanie wzoru i docinki; anchor Excela odnosi sie do kleju, tapeta liczona powierzchniowo.","Флизелиновые обои (декоративный финишный материал = finishing) считаются 1 м2/м2 + ~5% на подгонку рисунка и подрезку; якорь Excel относится к клею, обои считаются по площади.",expert,Praktyka wykonawcza (tapeta liczona powierzchniowo + zapas),,zalozenie 1 m2/m2 + 5% zapasu na dopasowanie wzoru/docinke
9.13,Tapeta winylowa,m2,construction,KLEJ_DO_TAPET,Klej do tapet ciężkich winylowych Metylan Vinyl 300g,kg,0.35,"budget,norm,lux",0,"Klejenie tapety winylowej zuzywa ~0.35 kg/m2 wzmocnionego kleju (anchor Excela 0.35 kg/m2) - ciezsza tapeta wymaga wiecej kleju; klej = branza construction.","Оклейка виниловых обоев расходует ~0.35 кг/м2 усиленного клея (якорь Excel 0.35 кг/м2) - более тяжёлые обои требуют больше клея; клей = branża construction.",excel,Excel Matrix v3.0 Oferta + Metylan Vinyl Karta produktu,https://www.metylan.pl/produkty,"anchor 0.35 kg/m2; karta Metylan Vinyl (tapety ciezkie)"
9.13,Tapeta winylowa,m2,finishing,TAPETA_WINYLOWA,Tapeta winylowa na flizelinie,m2,1.05,"budget,norm,lux",5,"Tapeta winylowa (material dekoracyjny nawierzchniowy = finishing) wyceniana 1 m2/m2 + ~5% na dopasowanie wzoru i docinki; anchor Excela dotyczy kleju.","Виниловые обои (декоративный финишный материал = finishing) считаются 1 м2/м2 + ~5% на подгонку рисунка и подрезку; якорь Excel относится к клею.",expert,Praktyka wykonawcza (tapeta liczona powierzchniowo + zapas),,zalozenie 1 m2/m2 + 5% zapasu na dopasowanie wzoru/docinke
9.14,Filc ścienny,m2,construction,KLEJ_DO_TAPET,Klej do tapet ciężkich winylowych Metylan Vinyl 300g,kg,0.35,"budget,norm,lux",0,"Klejenie filcu sciennego zuzywa ~0.35 kg/m2 wzmocnionego kleju (ciezki material tekstylny wymaga mocnego kleju), analogicznie do tapety winylowej; klej = branza construction.","Оклейка настенного войлока расходует ~0.35 кг/м2 усиленного клея (тяжёлый текстильный материал требует прочного клея), аналогично виниловым обоям; клей = branża construction.",expert,Praktyka wykonawcza (analog do tapety winylowej) + Metylan Vinyl,https://www.metylan.pl/produkty,"zalozenie ~0.35 kg/m2 jak dla ciezkiej tapety; karta Metylan Vinyl"
9.14,Filc ścienny,m2,finishing,FILC_SCIENNY,Filc ścienny dekoracyjny,m2,1.05,"norm,lux",5,"Filc scienny (material dekoracyjny/akustyczny nawierzchniowy = finishing) wyceniany 1 m2/m2 + ~5% na docinki i dopasowanie; brak normy w Excelu, wartosc ekspercka.","Настенный войлок (декоративный/акустический финишный материал = finishing) считается 1 м2/м2 + ~5% на подрезку и подгонку; нормы в Excel нет, экспертное значение.",expert,Praktyka wykonawcza (filc liczony powierzchniowo + zapas),,zalozenie 1 m2/m2 + 5% zapasu na docinke/dopasowanie
