work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
4.05,Miska bidetowa wisząca,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.40,budget,0,"Montaż bidetu wiszącego zużywa ~0.4 kartusza silikonu sanitarnego na fugę styku z płytką; wartość ekspercka.","Монтаж подвесного биде расходует ~0.4 картриджа санитарного силикона на шов примыкания к плитке; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie styku),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.4 szt/szt; SKU silikonu Den Braven"
4.05,Miska bidetowa wisząca,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.40,"norm,lux",0,"Wariant norm/lux; montaż bidetu wiszącego zużywa ~0.4 kartusza silikonu Silirub S na fugę przyłączeniową; wartość ekspercka.","Вариант norm/lux; монтаж подвесного биде расходует ~0.4 картриджа силикона Silirub S на примыкающий шов; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie styku),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.4 szt/szt; SKU Soudal Silirub S"
4.05,Miska bidetowa wisząca,szt,construction,USZCZELKI,Uszczelka gumowa/zestaw uszczelek do przyłączy,szt,1.00,"budget,norm,lux",0,"Podłączenie odpływu i baterii bidetu wiszącego zużywa ~1 uszczelkę na komplet; wartość ekspercka.","Подключение слива и смесителя подвесного биде расходует ~1 прокладку на комплект; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie odpływu),https://www.tycner.com.pl/pl/c/Uszczelki/56,"założenie eksperckie ~1 szt/szt; SKU uszczelki Tycner"
4.06,Odpływ liniowy - montaż końcowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.50,budget,0,"Montaż końcowy rusztu odpływu liniowego zużywa ~0.5 kartusza silikonu sanitarnego na uszczelnienie kołnierza z płytką; wartość ekspercka.","Финишный монтаж решётки линейного трапа расходует ~0.5 картриджа санитарного силикона на уплотнение фланца с плиткой; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie kołnierza),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.5 szt/szt; SKU silikonu Den Braven"
4.06,Odpływ liniowy - montaż końcowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.50,"norm,lux",0,"Wariant norm/lux; montaż końcowy odpływu liniowego zużywa ~0.5 kartusza silikonu Silirub S na uszczelnienie kołnierza; wartość ekspercka.","Вариант norm/lux; финишный монтаж линейного трапа расходует ~0.5 картриджа силикона Silirub S на уплотнение фланца; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie kołnierza),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.5 szt/szt; SKU Soudal Silirub S"
4.07,Przegroda szklana jednoskrzydłowa prysznicowa,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.70,budget,0,"Montaż przegrody szklanej zużywa ~0.7 kartusza silikonu sanitarnego na uszczelnienie profili do ściany i brodzika; wartość ekspercka.","Монтаж стеклянной перегородки расходует ~0.7 картриджа санитарного силикона на уплотнение профилей к стене и поддону; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profili),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.7 szt/szt; SKU silikonu Den Braven"
4.07,Przegroda szklana jednoskrzydłowa prysznicowa,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.70,"norm,lux",0,"Wariant norm/lux; montaż przegrody szklanej zużywa ~0.7 kartusza silikonu Silirub S na uszczelnienie profili; wartość ekspercka.","Вариант norm/lux; монтаж стеклянной перегородки расходует ~0.7 картриджа силикона Silirub S на уплотнение профилей; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profili),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.7 szt/szt; SKU Soudal Silirub S"
4.07,Przegroda szklana jednoskrzydłowa prysznicowa,szt,construction,KOLKI_SRUBY_MONTAZOWE,Zestaw montażowy kołki + śruby do ceramiki (kpl),szt,1.00,"budget,norm,lux",0,"Profil ścienny przegrody mocowany ~1 zestawem kołków i śrub na komplet; wartość ekspercka.","Стеновой профиль перегородки крепится ~1 комплектом дюбелей и винтов на комплект; экспертное значение.",expert,Praktyka wykonawcza (mocowanie profilu),https://www.castorama.pl/produkty/instalacje/hydraulika,"założenie eksperckie ~1 szt/szt; SKU zestawu montażowego"
4.08,Wanna,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,1.00,budget,0,"Montaż wanny zużywa ~1 kartusz silikonu sanitarnego na fugę obwodową styku z płytką; wartość ekspercka, materiał zużywalny.","Монтаж ванны расходует ~1 картридж санитарного силикона на обводной шов примыкания к плитке; экспертное значение, расходный материал.",expert,Praktyka wykonawcza (uszczelnienie obwodu wanny),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~1 szt/szt; SKU silikonu Den Braven"
4.08,Wanna,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,1.00,"norm,lux",0,"Wariant norm/lux; montaż wanny zużywa ~1 kartusz silikonu Silirub S na fugę obwodową; wartość ekspercka.","Вариант norm/lux; монтаж ванны расходует ~1 картридж силикона Silirub S на обводной шов; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie obwodu wanny),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~1 szt/szt; SKU Soudal Silirub S"
4.08,Wanna,szt,construction,KOLKI_SRUBY_MONTAZOWE,Zestaw montażowy kołki + śruby do ceramiki (kpl),szt,1.00,"budget,norm,lux",0,"Stelaż/nóżki wanny stabilizowane ~1 zestawem kołków i śrub montażowych na komplet; wartość ekspercka.","Каркас/ножки ванны фиксируются ~1 комплектом монтажных дюбелей и винтов на комплект; экспертное значение.",expert,Praktyka wykonawcza (stabilizacja wanny),https://www.castorama.pl/produkty/instalacje/hydraulika,"założenie eksperckie ~1 szt/szt; SKU zestawu montażowego"
4.09,Parawan nawannowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.40,budget,0,"Montaż parawanu nawannowego zużywa ~0.4 kartusza silikonu sanitarnego na uszczelnienie profilu ściennego i styku z wanną; wartość ekspercka.","Монтаж шторки на ванну расходует ~0.4 картриджа санитарного силикона на уплотнение стенового профиля и примыкания к ванне; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profilu),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.4 szt/szt; SKU silikonu Den Braven"
4.09,Parawan nawannowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.40,"norm,lux",0,"Wariant norm/lux; montaż parawanu nawannowego zużywa ~0.4 kartusza silikonu Silirub S na uszczelnienie profilu; wartość ekspercka.","Вариант norm/lux; монтаж шторки на ванну расходует ~0.4 картриджа силикона Silirub S на уплотнение профиля; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profilu),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.4 szt/szt; SKU Soudal Silirub S"
4.09,Parawan nawannowy,szt,construction,KOLKI_SRUBY_MONTAZOWE,Zestaw montażowy kołki + śruby do ceramiki (kpl),szt,1.00,"budget,norm,lux",0,"Profil ścienny parawanu mocowany ~1 zestawem kołków i śrub na komplet; wartość ekspercka.","Стеновой профиль шторки крепится ~1 комплектом дюбелей и винтов на комплект; экспертное значение.",expert,Praktyka wykonawcza (mocowanie profilu),https://www.castorama.pl/produkty/instalacje/hydraulika,"założenie eksperckie ~1 szt/szt; SKU zestawu montażowego"
4.10,Brodzik prysznicowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.80,budget,0,"Montaż brodzika zużywa ~0.8 kartusza silikonu sanitarnego na fugę obwodową styku z płytką; wartość ekspercka.","Монтаж душевого поддона расходует ~0.8 картриджа санитарного силикона на обводной шов примыкания к плитке; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie obwodu brodzika),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.8 szt/szt; SKU silikonu Den Braven"
4.10,Brodzik prysznicowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.80,"norm,lux",0,"Wariant norm/lux; montaż brodzika zużywa ~0.8 kartusza silikonu Silirub S na fugę obwodową; wartość ekspercka.","Вариант norm/lux; монтаж поддона расходует ~0.8 картриджа силикона Silirub S на обводной шов; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie obwodu brodzika),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.8 szt/szt; SKU Soudal Silirub S"
4.10,Brodzik prysznicowy,szt,construction,USZCZELKI,Uszczelka gumowa/zestaw uszczelek do przyłączy,szt,1.00,"budget,norm,lux",0,"Podłączenie syfonu brodzika zużywa ~1 uszczelkę na komplet; wartość ekspercka, materiał zużywalny.","Подключение сифона поддона расходует ~1 прокладку на комплект; экспертное значение, расходный материал.",expert,Praktyka wykonawcza (uszczelnienie syfonu),https://www.tycner.com.pl/pl/c/Uszczelki/56,"założenie eksperckie ~1 szt/szt; SKU uszczelki Tycner"
4.11,Drzwiczki systemowe prysznicowe,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.60,budget,0,"Montaż drzwiczek systemowych prysznicowych zużywa ~0.6 kartusza silikonu sanitarnego na uszczelnienie profili do ściany i brodzika; wartość ekspercka.","Монтаж системных душевых дверей расходует ~0.6 картриджа санитарного силикона на уплотнение профилей к стене и поддону; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profili),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.6 szt/szt; SKU silikonu Den Braven"
4.11,Drzwiczki systemowe prysznicowe,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.60,"norm,lux",0,"Wariant norm/lux; montaż drzwiczek prysznicowych zużywa ~0.6 kartusza silikonu Silirub S na uszczelnienie profili; wartość ekspercka.","Вариант norm/lux; монтаж душевых дверей расходует ~0.6 картриджа силикона Silirub S на уплотнение профилей; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie profili),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.6 szt/szt; SKU Soudal Silirub S"
4.11,Drzwiczki systemowe prysznicowe,szt,construction,KOLKI_SRUBY_MONTAZOWE,Zestaw montażowy kołki + śruby do ceramiki (kpl),szt,1.00,"budget,norm,lux",0,"Profile ścienne drzwiczek mocowane ~1 zestawem kołków i śrub na komplet; wartość ekspercka.","Стеновые профили дверей крепятся ~1 комплектом дюбелей и винтов на комплект; экспертное значение.",expert,Praktyka wykonawcza (mocowanie profili),https://www.castorama.pl/produkty/instalacje/hydraulika,"założenie eksperckie ~1 szt/szt; SKU zestawu montażowego"
4.12,Umywalka nablatowa,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.30,budget,0,"Montaż umywalki nablatowej zużywa ~0.3 kartusza silikonu sanitarnego na uszczelnienie styku misy z blatem; wartość ekspercka.","Монтаж накладного умывальника расходует ~0.3 картриджа санитарного силикона на уплотнение примыкания чаши к столешнице; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie styku),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.3 szt/szt; SKU silikonu Den Braven"
4.12,Umywalka nablatowa,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.30,"norm,lux",0,"Wariant norm/lux; montaż umywalki nablatowej zużywa ~0.3 kartusza silikonu Silirub S na uszczelnienie styku z blatem; wartość ekspercka.","Вариант norm/lux; монтаж накладного умывальника расходует ~0.3 картриджа силикона Silirub S на уплотнение примыкания к столешнице; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie styku),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.3 szt/szt; SKU Soudal Silirub S"
4.12,Umywalka nablatowa,szt,construction,USZCZELKI,Uszczelka gumowa/zestaw uszczelek do przyłączy,szt,1.00,"budget,norm,lux",0,"Podłączenie syfonu i korka umywalki nablatowej zużywa ~1 uszczelkę na komplet; wartość ekspercka.","Подключение сифона и донного клапана накладного умывальника расходует ~1 прокладку на комплект; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie syfonu),https://www.tycner.com.pl/pl/c/Uszczelki/56,"założenie eksperckie ~1 szt/szt; SKU uszczelki Tycner"
4.13,Umywalka podblatowa (bez otworowania),szt,construction,KLEJ_MONTAZOWY,Klej montażowy hybrydowy Tytan FIX2 GT (290ml),szt,0.30,"norm,lux",0,"Montaż umywalki podblatowej zużywa ~0.3 kartusza kleju montażowego hybrydowego do przyklejenia misy do spodu blatu; wartość ekspercka.","Монтаж подстольного умывальника расходует ~0.3 картриджа гибридного монтажного клея для приклеивания чаши к нижней стороне столешницы; экспертное значение.",expert,Praktyka wykonawcza (klejenie misy do blatu),https://tytan.com/pl/materialy-wideo/klej-montazowy-tytan-professional-fix2-gt-sila-szybkosc/,"założenie eksperckie ~0.3 szt/szt; SKU kleju Tytan FIX2 GT"
4.13,Umywalka podblatowa (bez otworowania),szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.30,budget,0,"Wariant budżet (fallback); montaż umywalki podblatowej zużywa ~0.3 kartusza silikonu sanitarnego do klejenia/uszczelnienia styku z blatem; wartość ekspercka.","Вариант бюджет (fallback); монтаж подстольного умывальника расходует ~0.3 картриджа санитарного силикона для приклеивания/уплотнения примыкания к столешнице; экспертное значение.",expert,Praktyka wykonawcza (klejenie/uszczelnienie styku),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.3 szt/szt; SKU silikonu Den Braven"
4.13,Umywalka podblatowa (bez otworowania),szt,construction,USZCZELKI,Uszczelka gumowa/zestaw uszczelek do przyłączy,szt,1.00,"budget,norm,lux",0,"Podłączenie syfonu umywalki podblatowej zużywa ~1 uszczelkę na komplet; wartość ekspercka.","Подключение сифона подстольного умывальника расходует ~1 прокладку на комплект; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie syfonu),https://www.tycner.com.pl/pl/c/Uszczelki/56,"założenie eksperckie ~1 szt/szt; SKU uszczelki Tycner"
4.14,Syfon,szt,construction,USZCZELKI,Uszczelka gumowa/zestaw uszczelek do przyłączy,szt,2.00,"budget,norm,lux",0,"Montaż syfonu zużywa ~2 uszczelki na komplet (przyłącze do odpływu + do korka/misy); wartość ekspercka, materiał zużywalny.","Монтаж сифона расходует ~2 прокладки на комплект (подключение к сливу + к клапану/чаше); экспертное значение, расходный материал.",expert,Praktyka wykonawcza (uszczelnienie syfonu),https://www.tycner.com.pl/pl/c/Uszczelki/56,"założenie eksperckie ~2 szt/szt; SKU uszczelki Tycner"
4.14,Syfon,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa uszczelniająca 12mm x 12m,szt,0.10,"budget,norm",0,"Montaż syfonu z połączeniem gwintowanym zużywa ~0.1 rolki taśmy teflonowej na uszczelnienie gwintu; wartość ekspercka.","Монтаж сифона с резьбовым соединением расходует ~0.1 рулона тефлоновой ленты на уплотнение резьбы; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintu),https://fachowiec.com/sklep/products/9309702_tasma_teflonowa_12m_x_12mm_x_0.1mm_miditape,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy teflonowej 12mm"
4.14,Syfon,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa gruba do gwintów 19mm x 15m,szt,0.10,lux,0,"Wariant lux; montaż syfonu zużywa ~0.1 rolki grubej taśmy teflonowej na uszczelnienie gwintu; wartość ekspercka.","Вариант lux; монтаж сифона расходует ~0.1 рулона толстой тефлоновой ленты на уплотнение резьбы; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintu),https://www.leroymerlin.pl/hydraulika/uszczelnienia-hydrauliczne,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy grubej"
4.15,Bateria stojąca umywalkowa,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa uszczelniająca 12mm x 12m,szt,0.10,"budget,norm",0,"Montaż baterii stojącej umywalkowej zużywa ~0.1 rolki taśmy teflonowej na uszczelnienie gwintów przyłączy; wartość ekspercka.","Монтаж умывальникового смесителя на стойке расходует ~0.1 рулона тефлоновой ленты на уплотнение резьб подключений; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintów),https://fachowiec.com/sklep/products/9309702_tasma_teflonowa_12m_x_12mm_x_0.1mm_miditape,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy teflonowej 12mm"
4.15,Bateria stojąca umywalkowa,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa gruba do gwintów 19mm x 15m,szt,0.10,lux,0,"Wariant lux; montaż baterii stojącej umywalkowej zużywa ~0.1 rolki grubej taśmy teflonowej na uszczelnienie gwintów; wartość ekspercka.","Вариант lux; монтаж умывальникового смесителя расходует ~0.1 рулона толстой тефлоновой ленты на уплотнение резьб; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintów),https://www.leroymerlin.pl/hydraulika/uszczelnienia-hydrauliczne,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy grubej"
4.15,Bateria stojąca umywalkowa,szt,construction,WEZYK_PRZYLACZENIOWY,Wężyk przyłączeniowy w oplocie 1/2 x 3/8 (50cm),szt,2.00,budget,0,"Montaż baterii stojącej zużywa ~2 wężyki przyłączeniowe na komplet (woda ciepła i zimna); wartość ekspercka, materiał zużywalny.","Монтаж смесителя на стойке расходует ~2 гибкие подводки на комплект (горячая и холодная вода); экспертное значение, расходный материал.",expert,Praktyka wykonawcza (podłączenie baterii),https://www.tycner.com.pl/pl/c/Wezyki-w-oplocie/40,"założenie eksperckie ~2 szt/szt; SKU wężyka Tycner 1/2 x 3/8"
4.15,Bateria stojąca umywalkowa,szt,construction,WEZYK_PRZYLACZENIOWY,Wężyk przyłączeniowy w oplocie inox 1/2 x 3/8 (50cm),szt,2.00,"norm,lux",0,"Wariant norm/lux; montaż baterii stojącej zużywa ~2 wężyki w oplocie inox na komplet (woda ciepła i zimna); wartość ekspercka.","Вариант norm/lux; монтаж смесителя на стойке расходует ~2 подводки в оплётке inox на комплект (горячая и холодная вода); экспертное значение.",expert,Praktyka wykonawcza (podłączenie baterii),https://www.leroymerlin.pl/hydraulika/przewody-i-weze-przylaczeniowe,"założenie eksperckie ~2 szt/szt; SKU wężyka inox Kan"
4.16,Bateria umywalkowa/bidet podtynkowa dwupunktowy - montaż końcowy,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa uszczelniająca 12mm x 12m,szt,0.10,"budget,norm",0,"Montaż końcowy baterii podtynkowej dwupunktowej zużywa ~0.1 rolki taśmy teflonowej na uszczelnienie gwintów wylewki/przyłączy; wartość ekspercka.","Финишный монтаж двухточечного скрытого смесителя расходует ~0.1 рулона тефлоновой ленты на уплотнение резьб излива/подключений; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintów),https://fachowiec.com/sklep/products/9309702_tasma_teflonowa_12m_x_12mm_x_0.1mm_miditape,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy teflonowej 12mm"
4.16,Bateria umywalkowa/bidet podtynkowa dwupunktowy - montaż końcowy,szt,construction,TASMA_TEFLONOWA,Taśma teflonowa gruba do gwintów 19mm x 15m,szt,0.10,lux,0,"Wariant lux; montaż końcowy baterii podtynkowej dwupunktowej zużywa ~0.1 rolki grubej taśmy teflonowej na uszczelnienie gwintów; wartość ekspercka.","Вариант lux; финишный монтаж двухточечного скрытого смесителя расходует ~0.1 рулона толстой тефлоновой ленты на уплотнение резьб; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie gwintów),https://www.leroymerlin.pl/hydraulika/uszczelnienia-hydrauliczne,"założenie eksperckie ~0.1 rolki/szt; SKU taśmy grubej"
4.16,Bateria umywalkowa/bidet podtynkowa dwupunktowy - montaż końcowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny octowy Den Braven (310ml),szt,0.20,budget,0,"Montaż końcowy elementów zewnętrznych baterii podtynkowej zużywa ~0.2 kartusza silikonu sanitarnego na uszczelnienie rozet z płytką; wartość ekspercka.","Финишный монтаж наружных элементов скрытого смесителя расходует ~0.2 картриджа санитарного силикона на уплотнение розеток с плиткой; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie rozet),https://www.den-braven.pl/silikon-sanitarny-500,"założenie eksperckie ~0.2 szt/szt; SKU silikonu Den Braven"
4.16,Bateria umywalkowa/bidet podtynkowa dwupunktowy - montaż końcowy,szt,construction,SILIKON_SANITARNY,Silikon sanitarny Soudal Silirub S (300ml),szt,0.20,"norm,lux",0,"Wariant norm/lux; montaż końcowy baterii podtynkowej zużywa ~0.2 kartusza silikonu Silirub S na uszczelnienie rozet; wartość ekspercka.","Вариант norm/lux; финишный монтаж скрытого смесителя расходует ~0.2 картриджа силикона Silirub S на уплотнение розеток; экспертное значение.",expert,Praktyka wykonawcza (uszczelnienie rozet),https://www.soudal.at/pro/produkte/dichtstoffe/silikon/silirub-s,"założenie eksperckie ~0.2 szt/szt; SKU Soudal Silirub S"
