work_code,work_pl,work_unit,branch,material_type,material_ref,material_unit,norm_qty,packages,waste_pct,justification_pl,justification_ru,source_type,source_doc,source_url,source_ref
11.05,Drzwi z widoczną ościeżnicą bez docięć - montaż,kpl,construction,PIANA_MONTAZOWA,Piana montażowa niskorozprężna do drzwi Soudal Doors 750ml,szt,1,budget,0,"Montaz drzwi z widoczna oscieznica bez docieć zuzywa ~1 puszke piany niskorozpreznej Soudal Doors na komplet do wypelnienia szczeliny montazowej.","Монтаж двери с видимой коробкой без подрезки расходует ~1 баллон низкорасширяемой пены Soudal Doors на комплект для заполнения монтажного зазора.",producer_tds,Soudafoam Doors — Karta produktu,https://sasza.pasaz24.pl/product/PIANKA-PISTOLETOWA-SOUDAL-DOORS-NISKOPREZNA-s9637,"opis produktu, piana do montazu drzwi"
11.05,Drzwi z widoczną ościeżnicą bez docięć - montaż,kpl,construction,PIANA_MONTAZOWA,Piana montażowa niskorozprężna Tytan Professional 750ml,szt,1,"norm,lux",0,"Wariant norm/lux; montaz drzwi z widoczna oscieznica ~1 puszka piany niskorozpreznej Tytan na komplet.","Вариант norm/lux; монтаж двери с видимой коробкой ~1 баллон низкорасширяемой пены Tytan на комплект.",producer_tds,Tytan Professional piana niskoprężna — Karta techniczna,https://tytan.com/en/,"katalog piana niskoprezna 750ml, sekcja stolarka"
11.05,Drzwi z widoczną ościeżnicą bez docięć - montaż,kpl,construction,KLINY,Kliny montażowe do drzwi (komplet klinów),szt,8,"budget,norm,lux",0,"Ustawienie oscieznicy przed pianowaniem zuzywa ~8 klinow montazowych na komplet drzwi z widoczna oscieznica.","Установка коробки перед запениванием расходует ~8 монтажных клиньев на комплект двери с видимой коробкой.",expert,Praktyka wykonawcza (kliny do rozparcia oscieznicy),,zalozenie eksperckie ~8 klinow/kpl; SKU klinow montazowych
11.05,Drzwi z widoczną ościeżnicą bez docięć - montaż,kpl,construction,KOLKI,Kołek rozporowy ramowy Wkręt-Met,szt,6,"budget,norm,lux",0,"Mocowanie oscieznicy widocznej w murze zuzywa ~6 kolkow ramowych z wkretem na komplet wg praktyki montazowej.","Крепление видимой коробки в стене расходует ~6 рамных дюбелей с саморезом на комплект по монтажной практике.",expert,Praktyka wykonawcza (mocowanie oscieznicy w murze),,zalozenie eksperckie ~6 kolkow ramowych/kpl; SKU kolka ramowego
11.05,Drzwi z widoczną ościeżnicą bez docięć - montaż,kpl,construction,SILIKON,Silikon sanitarny Den Braven 280ml,szt,0.3,"budget,norm,lux",0,"Uszczelnienie styku oscieznicy ze sciana zuzywa ~0.3 kartusza silikonu Den Braven na komplet drzwi.","Герметизация стыка коробки со стеной расходует ~0.3 картриджа силикона Den Braven на комплект двери.",producer_tds,Den Braven silikon — Karta produktu,https://www.topepoxy.eu/en/acetic-silicones:den-braven/,"karta produktu, sekcja uszczelnianie styków"
11.06,Klamka z zamkiem lub bez - montaż,kpl,construction,WKRETY,Wkręty do ościeżnic / montażowe Wkręt-Met,szt,6,"budget,norm,lux",0,"Montaz klamki z zamkiem lub bez zuzywa ~6 wkretow montazowych na komplet (rozety, szyld, zaczep); klamka/zamek to armatura dostarczona przez klienta.","Монтаж ручки с замком или без расходует ~6 монтажных саморезов на комплект (розетки, накладка, ответная планка); ручка/замок - фурнитура клиента.",expert,Praktyka wykonawcza (mocowanie klamki wkretami),,zalozenie eksperckie ~6 wkretow/kpl; SKU wkretu montazowego
11.07,Składanie szafki umywalkowej,kpl,construction,WKRETY,Wkręty do ościeżnic / montażowe Wkręt-Met,szt,16,"budget,norm,lux",0,"Skladanie szafki umywalkowej z elementow (korpus, fronty, prowadnice) zuzywa ~16 wkretow montazowych na komplet; szafka dostarczona przez klienta.","Сборка тумбы под умывальник из элементов (корпус, фасады, направляющие) расходует ~16 монтажных саморезов на комплект; тумба предоставлена клиентом.",expert,Praktyka wykonawcza (skladanie korpusu szafki wkretami),,zalozenie eksperckie ~16 wkretow/kpl; SKU wkretu montazowego
11.07,Składanie szafki umywalkowej,kpl,construction,KOLKI,Kołek rozporowy ramowy Wkręt-Met,szt,2,"budget,norm,lux",0,"Skladanie szafki obejmuje wstepne przygotowanie zawiesi/kolkow ~2 szt na komplet do pozniejszego zawieszenia korpusu.","Сборка тумбы включает предварительную подготовку подвесов/дюбелей ~2 шт на комплект для последующего навешивания корпуса.",expert,Praktyka wykonawcza (przygotowanie zawiesi szafki),,zalozenie eksperckie ~2 kolki/kpl; SKU kolka ramowego
11.07,Składanie szafki umywalkowej,kpl,construction,SILIKON,Silikon sanitarny Den Braven 280ml,szt,0.2,"budget,norm,lux",0,"Skladanie szafki umywalkowej zuzywa ~0.2 kartusza silikonu na komplet do uszczelnienia polaczen korpusu/umywalki.","Сборка тумбы под умывальник расходует ~0.2 картриджа силикона на комплект для герметизации соединений корпуса/раковины.",producer_tds,Den Braven silikon sanitarny — Karta produktu,https://www.topepoxy.eu/en/acetic-silicones:den-braven/,"karta produktu, sekcja zastosowanie sanitarne"
11.08,Montaż szafki umywalkowej,kpl,construction,KOLKI,Kołek rozporowy ramowy Wkręt-Met,szt,4,"budget,norm,lux",0,"Montaz (zawieszenie) szafki umywalkowej na scianie zuzywa ~4 kolki ramowe z wkretem na komplet do mocowania zawiesi.","Монтаж (навешивание) тумбы под умывальник на стену расходует ~4 рамных дюбеля с саморезом на комплект для крепления подвесов.",expert,Praktyka wykonawcza (mocowanie szafki do sciany),,zalozenie eksperckie ~4 kolki ramowe/kpl; SKU kolka ramowego
11.08,Montaż szafki umywalkowej,kpl,construction,WKRETY,Wkręty do ościeżnic / montażowe Wkręt-Met,szt,4,"budget,norm,lux",0,"Montaz szafki umywalkowej zuzywa ~4 wkrety montazowe na komplet do zawiesi i regulacji poziomowania.","Монтаж тумбы под умывальник расходует ~4 монтажных самореза на комплект для подвесов и регулировки по уровню.",expert,Praktyka wykonawcza (mocowanie zawiesi szafki),,zalozenie eksperckie ~4 wkrety/kpl; SKU wkretu montazowego
11.08,Montaż szafki umywalkowej,kpl,construction,SILIKON,Silikon sanitarny Den Braven 280ml,szt,0.3,"budget,norm,lux",0,"Montaz szafki umywalkowej zuzywa ~0.3 kartusza silikonu na komplet do uszczelnienia styku szafki/blatu ze sciana.","Монтаж тумбы под умывальник расходует ~0.3 картриджа силикона на комплект для герметизации стыка тумбы/столешницы со стеной.",producer_tds,Den Braven silikon sanitarny — Karta produktu,https://www.topepoxy.eu/en/acetic-silicones:den-braven/,"karta produktu, sekcja uszczelnianie styków"
